ID,MONTHS_BALANCE,STATUS
1005229,-14,5
1005229,-15,C
1005229,-16,C
1005229,-17,0
1005229,-18,4
1005229,-19,0
1005229,-20,0
1005230,0,3
1005230,-1,0
1005230,-2,C
1005230,-3,X
1005230,-4,X
1005230,-5,0
1005230,-6,0
1005230,-7,X
1005230,-8,X
1005231,0,C
1005231,-1,4
1005231,-2,C
1005231,-3,X
1005231,-4,X
1005231,-5,X
1005231,-6,0
1005231,-7,X
1005232,0,X
1005232,-1,C
1005232,-2,X
1005232,-3,0
1005232,-4,1
1005232,-5,C
1005232,-6,X
1005232,-7,X
1005232,-8,C
1005232,-9,C
1005232,-10,0
1005232,-11,C
1005232,-12,X
1005232,-13,0
1005232,-14,1
1005232,-15,C
1005232,-16,0
1005232,-17,C
1005232,-18,X
1005232,-19,C
1005233,0,0
1005233,-1,C
1005233,-2,0
1005233,-3,C
1005233,-4,C
1005234,0,C
1005234,-1,X
1005234,-2,0
1005234,-3,3
1005234,-4,X
1005234,-5,0
1005234,-6,X
1005234,-7,C
1005234,-8,C
1005234,-9,C
1005234,-10,1
1005234,-11,X
1005234,-12,0
1005234,-13,C
1005234,-14,2
1005234,-15,0
1005235,0,0
1005235,-1,X
1005235,-2,X
1005235,-3,X
1005235,-4,0
1005235,-5,C
1005235,-6,X
1005235,-7,X
1005235,-8,X
1005235,-9,C
1005235,-10,C
1005235,-11,C
1005235,-12,2
1005235,-13,0
1005235,-14,0
1005235,-15,0
1005235,-16,C
1005235,-17,C
1005236,0,0
1005236,-1,X
1005236,-2,C
1005236,-3,0
1005236,-4,C
1005236,-5,C
1005236,-6,X
1005236,-7,X
1005236,-8,0
1005236,-9,C
1005236,-10,X
1005237,0,C
1005237,-1,1
1005237,-2,C
1005238,0,C
1005238,-1,X
1005238,-2,C
1005238,-3,1
1005238,-4,X
1005238,-5,0
1005238,-6,4
1005239,0,X
1005239,-1,1
1005239,-2,X
1005239,-3,C
1005239,-4,C
1005239,-5,C
1005240,0,C
1005240,-1,X
1005240,-2,C
1005240,-3,C
1005240,-4,X
1005240,-5,X
1005240,-6,0
1005240,-7,X
1005240,-8,1
1005241,0,C
1005241,-1,0
1005241,-2,C
1005241,-3,X
1005241,-4,C
1005241,-5,0
1005241,-6,X
1005241,-7,1
1005241,-8,C
1005241,-9,C
1005241,-10,1
1005241,-11,2
1005241,-12,X
1005241,-13,2
1005241,-14,C
1005241,-15,1
1005241,-16,1
1005241,-17,0
1005241,-18,3
1005241,-19,X
1005241,-20,X
1005241,-21,X
1005241,-22,C
1005242,0,3
1005242,-1,C
1005242,-2,5
1005242,-3,C
1005243,0,2
1005243,-1,C
1005243,-2,1
1005243,-3,1
1005243,-4,C
1005244,0,2
1005244,-1,X
1005244,-2,0
1005244,-3,0
1005244,-4,X
1005244,-5,X
1005244,-6,1
1005244,-7,C
1005244,-8,C
1005244,-9,C
1005244,-10,C
1005244,-11,X
1005244,-12,X
1005244,-13,X
1005244,-14,X
1005244,-15,C
1005244,-16,C
1005244,-17,0
1005245,0,2
1005245,-1,C
1005245,-2,C
1005245,-3,X
1005245,-4,5
1005245,-5,X
1005245,-6,0
1005245,-7,X
1005245,-8,X
1005245,-9,C
1005245,-10,X
1005245,-11,4
1005245,-12,X
1005245,-13,X
1005245,-14,1
1005245,-15,X
1005245,-16,X
1005245,-17,C
1005245,-18,C
1005245,-19,C
1005245,-20,X
1005245,-21,0
1005245,-22,X
1005245,-23,0
1005246,0,1
1005246,-1,0
1005246,-2,C
1005246,-3,X
1005246,-4,C
1005246,-5,0
1005246,-6,C
1005246,-7,X
1005246,-8,C
1005246,-9,0
1005246,-10,X
1005246,-11,C
1005246,-12,X
1005246,-13,X
1005246,-14,C
1005246,-15,C
1005246,-16,0
1005246,-17,C
1005247,0,C
1005247,-1,C
1005247,-2,C
1005247,-3,C
1005247,-4,3
1005247,-5,0
1005247,-6,C
1005247,-7,C
1005247,-8,X
1005247,-9,3
1005247,-10,X
1005247,-11,C
1005247,-12,X
1005247,-13,X
1005247,-14,C
1005247,-15,X
1005247,-16,1
1005247,-17,C
1005247,-18,X
1005248,0,X
1005248,-1,0
1005248,-2,1
1005249,0,1
1005249,-1,C
1005249,-2,X
1005249,-3,C
1005249,-4,1
1005249,-5,C
1005249,-6,C
1005249,-7,C
1005249,-8,X
1005249,-9,X
1005249,-10,C
1005249,-11,X
1005249,-12,2
1005249,-13,X
1005249,-14,C
1005249,-15,0
1005249,-16,C
1005250,0,X
1005250,-1,X
1005250,-2,C
1005250,-3,C
1005250,-4,4
1005250,-5,0
1005250,-6,X
1005250,-7,2
1005250,-8,X
1005250,-9,C
1005250,-10,X
1005251,0,X
1005251,-1,0
1005251,-2,C
1005251,-3,C
1005251,-4,0
1005251,-5,X
1005251,-6,C
1005251,-7,C
1005251,-8,X
1005251,-9,1
1005251,-10,C
1005251,-11,1
1005251,-12,C
1005251,-13,C
1005251,-14,X
1005251,-15,C
1005251,-16,0
1005251,-17,3
1005251,-18,C
1005251,-19,C
1005251,-20,4
1005251,-21,C
1005252,0,X
1005252,-1,C
1005252,-2,C
1005252,-3,C
1005252,-4,0
1005252,-5,X
1005252,-6,1
1005252,-7,X
1005252,-8,C
1005252,-9,X
1005252,-10,C
1005252,-11,X
1005252,-12,X
1005252,-13,1
1005252,-14,0
1005252,-15,C
1005252,-16,C
1005252,-17,X
1005252,-18,0
1005252,-19,C
1005252,-20,X
1005252,-21,X
1005252,-22,X
1005252,-23,0
1005253,0,X
1005253,-1,C
1005253,-2,C
1005253,-3,X
1005253,-4,0
1005253,-5,C
1005253,-6,0
1005253,-7,X
1005253,-8,X
1005253,-9,0
1005253,-10,2
1005253,-11,X
1005253,-12,C
1005253,-13,C
1005253,-14,C
1005253,-15,C
1005253,-16,1
1005253,-17,C
1005253,-18,1
1005254,0,C
1005254,-1,C
1005254,-2,0
1005254,-3,X
1005254,-4,C
1005254,-5,1
1005254,-6,C
1005254,-7,1
1005254,-8,X
1005254,-9,C
1005254,-10,C
1005254,-11,1
1005254,-12,C
1005254,-13,X
1005255,0,C
1005255,-1,C
1005255,-2,C
1005255,-3,1
1005255,-4,C
1005255,-5,0
1005255,-6,C
1005255,-7,1
1005255,-8,C
1005255,-9,4
1005255,-10,C
1005255,-11,1
1005255,-12,C
1005255,-13,0
1005255,-14,0
1005255,-15,X
1005255,-16,X
1005255,-17,2
1005255,-18,X
1005255,-19,0
1005255,-20,0
1005255,-21,X
1005255,-22,0
1005256,0,1
1005256,-1,C
1005256,-2,C
1005256,-3,C
1005257,0,0
1005257,-1,X
1005257,-2,C
1005257,-3,X
1005257,-4,C
1005257,-5,0
1005257,-6,0
1005258,0,X
1005258,-1,5
1005258,-2,C
1005258,-3,C
1005258,-4,X
1005258,-5,X
1005258,-6,X
1005258,-7,1
1005258,-8,C
1005258,-9,0
1005258,-10,X
1005258,-11,X
1005258,-12,0
1005258,-13,C
1005258,-14,C
1005258,-15,C
1005258,-16,C
1005258,-17,X
1005258,-18,3
1005258,-19,C
1005258,-20,C
1005258,-21,1
1005258,-22,X
1005258,-23,C
1005259,0,X
1005259,-1,C
1005259,-2,X
1005259,-3,0
1005259,-4,2
1005259,-5,X
1005259,-6,X
1005259,-7,C
1005259,-8,0
1005259,-9,C
1005259,-10,X
1005259,-11,C
1005259,-12,X
1005259,-13,X
1005259,-14,0
1005259,-15,0
1005259,-16,X
1005260,0,X
1005260,-1,C
1005260,-2,5
1005261,0,C
1005261,-1,0
1005261,-2,X
1005261,-3,C
1005261,-4,0
1005261,-5,X
1005261,-6,0
1005261,-7,1
1005261,-8,0
1005261,-9,5
1005262,0,X
1005262,-1,0
1005262,-2,X
1005262,-3,C
1005262,-4,C
1005262,-5,C
1005262,-6,X
1005262,-7,1
1005262,-8,C
1005262,-9,C
1005262,-10,X
1005262,-11,C
1005262,-12,C
1005262,-13,C
1005262,-14,X
1005262,-15,C
1005262,-16,C
1005262,-17,0
1005263,0,C
1005263,-1,X
1005263,-2,X
1005263,-3,X
1005263,-4,1
1005263,-5,C
1005263,-6,X
1005263,-7,1
1005263,-8,0
1005263,-9,C
1005263,-10,C
1005263,-11,C
1005263,-12,0
1005263,-13,3
1005263,-14,3
1005263,-15,C
1005263,-16,4
1005263,-17,0
1005263,-18,C
1005263,-19,1
1005263,-20,0
1005263,-21,X
1005264,0,C
1005264,-1,C
1005264,-2,C
1005264,-3,X
1005264,-4,X
1005264,-5,X
1005264,-6,C
1005264,-7,X
1005264,-8,0
1005264,-9,X
1005264,-10,X
1005264,-11,0
1005264,-12,C
1005264,-13,C
1005264,-14,C
1005264,-15,C
1005264,-16,C
1005265,0,X
1005265,-1,C
1005265,-2,0
1005265,-3,C
1005265,-4,C
1005265,-5,X
1005265,-6,X
1005265,-7,C
1005265,-8,X
1005265,-9,C
1005265,-10,0
1005265,-11,C
1005265,-12,C
1005265,-13,4
1005265,-14,X
1005265,-15,X
1005265,-16,C
1005265,-17,0
1005265,-18,C
1005265,-19,C
1005265,-20,C
1005265,-21,X
1005265,-22,2
1005265,-23,2
1005266,0,C
1005266,-1,X
1005266,-2,C
1005266,-3,X
1005266,-4,C
1005266,-5,0
1005266,-6,C
1005266,-7,C
1005266,-8,X
1005266,-9,X
1005266,-10,X
1005266,-11,C
1005266,-12,C
1005266,-13,0
1005266,-14,0
1005266,-15,5
1005266,-16,X
1005266,-17,C
1005266,-18,1
1005266,-19,X
1005266,-20,X
1005266,-21,X
1005266,-22,C
1005266,-23,X
1005267,0,C
1005267,-1,C
1005267,-2,C
1005267,-3,C
1005268,0,C
1005268,-1,0
1005268,-2,C
1005268,-3,X
1005268,-4,X
1005268,-5,1
1005268,-6,1
1005268,-7,X
1005268,-8,2
1005268,-9,X
1005268,-10,C
1005268,-11,X
1005268,-12,C
1005268,-13,C
1005268,-14,1
1005268,-15,C
1005268,-16,0
1005268,-17,0
1005268,-18,1
1005268,-19,C
1005268,-20,C
1005268,-21,C
1005268,-22,C
1005268,-23,2
1005269,0,C
1005269,-1,X
1005269,-2,C
1005269,-3,C
1005269,-4,0
1005269,-5,X
1005269,-6,C
1005269,-7,X
1005269,-8,C
1005269,-9,X
1005269,-10,1
1005269,-11,C
1005269,-12,X
1005269,-13,0
1005269,-14,5
1005270,0,1
1005270,-1,C
1005270,-2,C
1005270,-3,C
1005270,-4,0
1005270,-5,C
1005270,-6,4
1005270,-7,0
1005270,-8,4
1005270,-9,0
1005271,0,C
1005271,-1,C
1005271,-2,X
1005271,-3,X
1005271,-4,C
1005271,-5,X
1005271,-6,C
1005271,-7,C
1005271,-8,C
1005271,-9,0
1005271,-10,1
1005271,-11,X
1005271,-12,C
1005271,-13,X
1005271,-14,X
1005272,0,0
1005272,-1,2
1005272,-2,X
1005272,-3,0
1005272,-4,C
1005272,-5,0
1005272,-6,5
1005273,0,X
1005273,-1,C
1005273,-2,0
1005273,-3,C
1005273,-4,C
1005273,-5,X
1005273,-6,0
1005273,-7,C
1005273,-8,C
1005273,-9,X
1005274,0,0
1005274,-1,X
1005274,-2,X
1005274,-3,X
1005274,-4,0
1005274,-5,C
1005274,-6,0
1005274,-7,1
1005274,-8,0
1005274,-9,0
1005274,-10,0
1005274,-11,C
1005274,-12,X
1005274,-13,X
1005274,-14,C
1005274,-15,C
1005274,-16,X
1005274,-17,4
1005274,-18,X
1005274,-19,C
1005274,-20,C
1005274,-21,C
1005274,-22,0
1005274,-23,C
1005275,0,C
1005275,-1,C
1005275,-2,0
1005275,-3,X
1005275,-4,C
1005275,-5,C
1005275,-6,X
1005275,-7,0
1005275,-8,C
1005275,-9,C
1005275,-10,C
1005275,-11,5
1005275,-12,C
1005276,0,X
1005276,-1,X
1005276,-2,C
1005276,-3,C
1005276,-4,C
1005276,-5,C
1005276,-6,X
1005276,-7,X
1005276,-8,2
1005276,-9,1
1005276,-10,C
1005276,-11,C
1005276,-12,C
1005276,-13,2
1005277,0,X
1005277,-1,X
1005277,-2,4
1005277,-3,0
1005277,-4,2
1005277,-5,C
1005277,-6,C
1005277,-7,X
1005277,-8,C
1005277,-9,C
1005277,-10,X
1005277,-11,0
1005277,-12,2
1005277,-13,X
1005277,-14,X
1005277,-15,0
1005277,-16,0
1005277,-17,X
1005277,-18,X
1005277,-19,C
1005277,-20,1
1005278,0,1
1005278,-1,5
1005278,-2,3
1005278,-3,C
1005278,-4,X
1005278,-5,C
1005278,-6,C
1005278,-7,X
1005278,-8,X
1005278,-9,X
1005278,-10,2
1005278,-11,1
1005278,-12,0
1005278,-13,C
1005278,-14,0
1005278,-15,C
1005278,-16,X
1005278,-17,X
1005278,-18,X
1005278,-19,C
1005278,-20,1
1005278,-21,C
1005278,-22,C
1005278,-23,0
1005279,0,C
1005279,-1,X
1005279,-2,C
1005279,-3,3
1005279,-4,X
1005279,-5,0
1005279,-6,X
1005279,-7,C
1005279,-8,X
1005279,-9,1
1005279,-10,X
1005279,-11,0
1005279,-12,0
1005280,0,C
1005280,-1,C
1005280,-2,X
1005280,-3,C
1005280,-4,2
1005280,-5,1
1005280,-6,C
1005280,-7,0
1005280,-8,C
1005280,-9,1
1005280,-10,1
1005280,-11,0
1005280,-12,2
1005280,-13,C
1005280,-14,X
1005280,-15,C
1005280,-16,X
1005280,-17,1
1005280,-18,C
1005280,-19,0
1005280,-20,0
1005281,0,C
1005281,-1,C
1005281,-2,1
1005281,-3,1
1005281,-4,X
1005281,-5,4
1005281,-6,X
1005281,-7,C
1005281,-8,X
1005281,-9,0
1005281,-10,1
1005281,-11,0
1005281,-12,C
1005281,-13,5
1005281,-14,C
1005281,-15,C
1005281,-16,C
1005281,-17,2
1005281,-18,X
1005282,0,C
1005282,-1,C
1005282,-2,C
1005282,-3,1
1005282,-4,X
1005282,-5,C
1005282,-6,X
1005283,0,0
1005283,-1,C
1005283,-2,4
1005283,-3,X
1005283,-4,C
1005283,-5,C
1005283,-6,X
1005283,-7,C
1005284,0,C
1005284,-1,2
1005284,-2,0
1005284,-3,C
1005284,-4,1
1005284,-5,C
1005284,-6,X
1005284,-7,X
1005284,-8,X
1005284,-9,0
1005284,-10,C
1005284,-11,0
1005284,-12,0
1005284,-13,C
1005284,-14,C
1005284,-15,C
1005284,-16,X
1005284,-17,C
1005284,-18,1
1005284,-19,1
1005284,-20,C
1005284,-21,C
1005285,0,C
1005285,-1,C
1005285,-2,X
1005285,-3,0
1005285,-4,1
1005285,-5,4
1005285,-6,X
1005286,0,0
1005286,-1,2
1005286,-2,0
1005286,-3,C
1005286,-4,C
1005286,-5,0
1005286,-6,1
1005286,-7,X
1005287,0,0
1005287,-1,1
1005287,-2,C
1005287,-3,C
1005287,-4,C
1005287,-5,X
1005287,-6,1
1005287,-7,X
1005287,-8,X
1005287,-9,X
1005287,-10,5
1005287,-11,X
1005287,-12,C
1005287,-13,C
1005288,0,C
1005288,-1,X
1005288,-2,2
1005288,-3,0
1005288,-4,C
1005288,-5,C
1005288,-6,C
1005288,-7,X
1005288,-8,0
1005288,-9,X
1005288,-10,C
1005288,-11,1
1005288,-12,C
1005288,-13,C
1005288,-14,X
1005288,-15,C
1005288,-16,X
1005288,-17,C
1005288,-18,C
1005289,0,C
1005289,-1,2
1005289,-2,X
1005289,-3,X
1005289,-4,C
1005289,-5,X
1005290,0,C
1005290,-1,C
1005290,-2,X
1005290,-3,1
1005290,-4,4
1005290,-5,2
1005290,-6,X
1005290,-7,C
1005291,0,X
1005291,-1,X
1005291,-2,1
1005291,-3,X
1005291,-4,X
1005291,-5,2
1005291,-6,0
1005291,-7,0
1005291,-8,C
1005291,-9,X
1005291,-10,C
1005291,-11,C
1005292,0,0
1005292,-1,1
1005292,-2,X
1005292,-3,X
1005292,-4,0
1005292,-5,0
1005292,-6,C
1005293,0,0
1005293,-1,C
1005293,-2,0
1005293,-3,C
1005293,-4,0
1005293,-5,C
1005293,-6,1
1005293,-7,X
1005293,-8,C
1005293,-9,X
1005293,-10,0
1005293,-11,0
1005293,-12,3
1005293,-13,X
1005293,-14,1
1005293,-15,C
1005294,0,4
1005294,-1,X
1005294,-2,X
1005294,-3,C
1005294,-4,X
1005294,-5,C
1005294,-6,X
1005294,-7,X
1005294,-8,X
1005294,-9,C
1005294,-10,C
1005294,-11,0
1005294,-12,5
1005294,-13,1
1005294,-14,X
1005294,-15,X
1005294,-16,C
1005294,-17,C
1005294,-18,C
1005294,-19,4
1005294,-20,C
1005294,-21,C
1005295,0,0
1005295,-1,0
1005295,-2,3
1005295,-3,0
1005295,-4,X
1005295,-5,X
1005295,-6,C
1005295,-7,C
1005295,-8,X
1005295,-9,1
1005295,-10,2
1005295,-11,1
1005295,-12,C
1005295,-13,X
1005295,-14,1
1005295,-15,C
1005295,-16,C
1005295,-17,1
1005296,0,X
1005296,-1,C
1005296,-2,X
1005296,-3,C
1005296,-4,2
1005296,-5,C
1005296,-6,C
1005296,-7,X
1005296,-8,C
1005296,-9,C
1005296,-10,0
1005296,-11,0
1005296,-12,C
1005296,-13,X
1005296,-14,C
1005296,-15,0
1005296,-16,X
1005296,-17,1
1005296,-18,1
1005296,-19,C
1005297,0,C
1005297,-1,X
1005297,-2,X
1005297,-3,C
1005297,-4,0
1005297,-5,X
1005297,-6,X
1005297,-7,C
1005297,-8,C
1005297,-9,C
1005297,-10,4
1005297,-11,1
1005297,-12,4
1005297,-13,X
1005297,-14,C
1005297,-15,X
1005297,-16,X
1005297,-17,4
1005297,-18,C
1005297,-19,C
1005297,-20,X
1005297,-21,0
1005297,-22,0
1005298,0,C
1005298,-1,0
1005298,-2,0
1005298,-3,2
1005298,-4,0
1005298,-5,0
1005298,-6,C
1005298,-7,X
1005298,-8,X
1005298,-9,0
1005298,-10,X
1005298,-11,2
1005298,-12,C
1005298,-13,0
1005298,-14,X
1005298,-15,C
1005298,-16,C
1005298,-17,C
1005298,-18,C
1005298,-19,0
1005298,-20,X
1005298,-21,0
1005298,-22,C
1005299,0,0
1005299,-1,X
1005299,-2,C
1005299,-3,X
1005299,-4,C
1005299,-5,C
1005299,-6,0
1005299,-7,1
1005299,-8,X
1005299,-9,X
1005299,-10,0
1005299,-11,C
1005299,-12,0
1005299,-13,X
1005299,-14,C
1005299,-15,X
1005299,-16,C
1005299,-17,C
1005299,-18,C
1005299,-19,C
1005299,-20,0
1005300,0,C
1005300,-1,C
1005300,-2,4
1005300,-3,0
1005300,-4,C
1005300,-5,4
1005300,-6,X
1005300,-7,C
1005301,0,X
1005301,-1,1
1005301,-2,C
1005302,0,C
1005302,-1,2
1005302,-2,C
1005302,-3,X
1005302,-4,X
1005302,-5,X
1005302,-6,C
1005302,-7,0
1005302,-8,1
1005302,-9,X
1005302,-10,1
1005302,-11,C
1005303,0,C
1005303,-1,3
1005303,-2,X
1005303,-3,2
1005303,-4,C
1005303,-5,X
1005303,-6,X
1005303,-7,C
1005303,-8,C
1005303,-9,0
1005303,-10,0
1005303,-11,3
1005303,-12,X
1005303,-13,X
1005303,-14,X
1005303,-15,C
1005303,-16,0
1005303,-17,C
1005303,-18,0
1005304,0,0
1005304,-1,0
1005304,-2,C
1005304,-3,C
1005304,-4,C
1005304,-5,0
1005304,-6,0
1005304,-7,C
1005304,-8,X
1005304,-9,C
1005304,-10,C
1005304,-11,C
1005305,0,X
1005305,-1,C
1005305,-2,C
1005305,-3,2
1005305,-4,X
1005305,-5,1
1005305,-6,0
1005305,-7,0
1005305,-8,3
1005305,-9,X
1005305,-10,X
1005305,-11,C
1005305,-12,1
1005305,-13,C
1005305,-14,4
1005305,-15,5
1005305,-16,X
1005305,-17,2
1005305,-18,C
1005306,0,0
1005306,-1,0
1005306,-2,C
1005306,-3,4
1005306,-4,C
1005306,-5,C
1005306,-6,X
1005306,-7,C
1005306,-8,0
1005306,-9,1
1005307,0,3
1005307,-1,3
1005307,-2,0
1005307,-3,2
1005307,-4,C
1005307,-5,C
1005307,-6,C
1005307,-7,C
1005307,-8,0
1005307,-9,C
1005307,-10,5
1005307,-11,X
1005307,-12,C
1005307,-13,X
1005307,-14,X
1005308,0,C
1005308,-1,C
1005308,-2,C
1005308,-3,X
1005308,-4,C
1005308,-5,C
1005308,-6,0
1005308,-7,X
1005308,-8,3
1005308,-9,1
1005308,-10,0
1005308,-11,X
1005308,-12,0
1005309,0,1
1005309,-1,4
1005309,-2,X
1005309,-3,C
1005309,-4,0
1005309,-5,0
1005309,-6,C
1005309,-7,X
1005309,-8,0
1005309,-9,1
1005309,-10,4
1005309,-11,X
1005309,-12,C
1005309,-13,C
1005309,-14,5
1005309,-15,3
1005309,-16,1
1005309,-17,C
1005309,-18,X
1005309,-19,C
1005310,0,X
1005310,-1,X
1005310,-2,C
1005310,-3,C
1005310,-4,X
1005310,-5,2
1005310,-6,5
1005310,-7,C
1005310,-8,C
1005310,-9,1
1005310,-10,0
1005310,-11,C
1005310,-12,C
1005310,-13,C
1005310,-14,X
1005310,-15,X
1005310,-16,X
1005310,-17,C
1005311,0,C
1005311,-1,C
1005311,-2,C
1005311,-3,C
1005311,-4,C
1005312,0,X
1005312,-1,X
1005312,-2,0
1005312,-3,3
1005312,-4,0
1005313,0,0
1005313,-1,0
1005313,-2,C
1005313,-3,X
1005313,-4,X
1005313,-5,0
1005313,-6,X
1005313,-7,0
1005313,-8,X
1005313,-9,2
1005313,-10,C
1005313,-11,C
1005313,-12,1
1005313,-13,C
1005314,0,C
1005314,-1,X
1005314,-2,1
1005314,-3,X
1005315,0,C
1005315,-1,X
1005315,-2,C
1005315,-3,C
1005315,-4,1
1005315,-5,X
1005315,-6,C
1005315,-7,1
1005315,-8,C
1005315,-9,1
1005315,-10,X
1005315,-11,X
1005316,0,X
1005316,-1,C
1005316,-2,C
1005316,-3,0
1005316,-4,X
1005316,-5,0
1005316,-6,1
1005316,-7,1
1005316,-8,1
1005316,-9,C
1005316,-10,X
1005316,-11,X
1005316,-12,C
1005316,-13,0
1005316,-14,C
1005316,-15,0
1005317,0,X
1005317,-1,X
1005317,-2,X
1005317,-3,C
1005317,-4,C
1005317,-5,C
1005317,-6,C
1005317,-7,2
1005317,-8,C
1005317,-9,5
1005317,-10,C
1005317,-11,C
1005317,-12,2
1005317,-13,X
1005317,-14,X
1005317,-15,X
1005317,-16,C
1005317,-17,C
1005318,0,X
1005318,-1,C
1005318,-2,C
1005318,-3,0
1005318,-4,C
1005318,-5,1
1005318,-6,0
1005318,-7,X
1005318,-8,X
1005318,-9,X
1005318,-10,C
1005318,-11,X
1005318,-12,C
1005318,-13,0
1005318,-14,X
1005319,0,3
1005319,-1,X
1005319,-2,0
1005319,-3,C
1005319,-4,X
1005319,-5,X
1005319,-6,C
1005319,-7,C
1005319,-8,C
1005319,-9,X
1005319,-10,0
1005319,-11,C
1005319,-12,4
1005319,-13,C
1005319,-14,X
1005319,-15,2
1005319,-16,X
1005319,-17,3
1005320,0,X
1005320,-1,0
1005320,-2,C
1005320,-3,X
1005320,-4,C
1005320,-5,C
1005321,0,C
1005321,-1,C
1005321,-2,2
1005321,-3,X
1005321,-4,X
1005321,-5,C
1005321,-6,X
1005321,-7,0
1005321,-8,C
1005322,0,C
1005322,-1,X
1005322,-2,X
1005322,-3,0
1005322,-4,1
1005322,-5,0
1005322,-6,0
1005322,-7,X
1005322,-8,1
1005322,-9,0
1005322,-10,C
1005322,-11,X
1005323,0,C
1005323,-1,2
1005323,-2,C
1005323,-3,0
1005323,-4,X
1005323,-5,4
1005323,-6,X
1005323,-7,X
1005323,-8,C
1005323,-9,X
1005323,-10,C
1005323,-11,C
1005323,-12,C
1005323,-13,C
1005323,-14,0
1005323,-15,X
1005323,-16,1
1005324,0,4
1005324,-1,C
1005324,-2,1
1005324,-3,0
1005324,-4,X
1005324,-5,C
1005324,-6,C
1005324,-7,0
1005324,-8,0
1005324,-9,C
1005324,-10,C
1005324,-11,C
1005324,-12,X
1005324,-13,C
1005324,-14,C
1005324,-15,5
1005324,-16,0
1005324,-17,0
1005324,-18,1
1005324,-19,2
1005324,-20,X
1005324,-21,C
1005325,0,X
1005325,-1,C
1005325,-2,C
1005325,-3,0
1005325,-4,X
1005325,-5,0
1005325,-6,X
1005325,-7,C
1005325,-8,4
1005325,-9,1
1005325,-10,X
1005325,-11,C
1005325,-12,0
1005325,-13,C
1005325,-14,C
1005325,-15,C
1005325,-16,X
1005325,-17,C
1005325,-18,C
1005325,-19,0
1005325,-20,X
1005325,-21,C
1005326,0,1
1005326,-1,0
1005326,-2,X
1005326,-3,X
1005326,-4,X
1005326,-5,1
1005326,-6,0
1005326,-7,1
1005326,-8,C
1005326,-9,0
1005326,-10,C
1005326,-11,3
1005326,-12,C
1005326,-13,C
1005326,-14,X
1005326,-15,C
1005326,-16,0
1005326,-17,0
1005326,-18,C
1005326,-19,1
1005326,-20,2
1005326,-21,0
1005327,0,C
1005327,-1,0
1005327,-2,0
1005327,-3,C
1005327,-4,X
1005327,-5,C
1005327,-6,X
1005327,-7,C
1005327,-8,0
1005327,-9,C
1005327,-10,C
1005327,-11,0
1005327,-12,0
1005327,-13,4
1005327,-14,C
1005327,-15,1
1005327,-16,X
1005327,-17,C
1005327,-18,C
1005327,-19,0
1005327,-20,0
1005327,-21,X
1005328,0,C
1005328,-1,C
1005328,-2,X
1005328,-3,C
1005328,-4,0
1005328,-5,0
1005328,-6,X
1005328,-7,C
1005328,-8,0
1005328,-9,4
1005328,-10,0
1005328,-11,C
1005328,-12,C
1005328,-13,C
1005328,-14,1
1005328,-15,C
1005328,-16,C
1005328,-17,X
1005328,-18,X
1005328,-19,C
1005328,-20,3
1005328,-21,1
1005329,0,X
1005329,-1,C
1005329,-2,C
1005329,-3,C
1005329,-4,0
1005329,-5,X
1005329,-6,X
1005329,-7,0
1005329,-8,4
1005329,-9,0
1005329,-10,C
1005330,0,X
1005330,-1,C
1005330,-2,0
1005330,-3,C
1005330,-4,C
1005330,-5,X
1005330,-6,X
1005330,-7,0
1005330,-8,C
1005330,-9,X
1005330,-10,X
1005330,-11,X
1005330,-12,C
1005330,-13,X
1005330,-14,C
1005330,-15,C
1005330,-16,0
1005330,-17,0
1005330,-18,1
1005331,0,C
1005331,-1,1
1005331,-2,C
1005331,-3,2
1005331,-4,0
1005331,-5,X
1005331,-6,C
1005331,-7,X
1005331,-8,X
1005331,-9,X
1005331,-10,X
1005331,-11,C
1005332,0,C
1005332,-1,0
1005332,-2,C
1005332,-3,C
1005332,-4,0
1005332,-5,0
1005333,0,C
1005333,-1,0
1005333,-2,0
1005333,-3,C
1005333,-4,1
1005333,-5,X
1005333,-6,0
1005333,-7,C
1005333,-8,0
1005333,-9,X
1005333,-10,C
1005333,-11,C
1005334,0,X
1005334,-1,C
1005334,-2,X
1005334,-3,1
1005334,-4,X
1005334,-5,C
1005334,-6,X
1005334,-7,C
1005334,-8,C
1005334,-9,C
1005334,-10,X
1005334,-11,C
1005334,-12,X
1005334,-13,C
1005334,-14,2
1005334,-15,C
1005335,0,0
1005335,-1,1
1005335,-2,C
1005335,-3,C
1005335,-4,C
1005335,-5,C
1005335,-6,C
1005335,-7,C
1005335,-8,C
1005336,0,0
1005336,-1,C
1005336,-2,0
1005336,-3,C
1005336,-4,1
1005336,-5,0
1005336,-6,C
1005336,-7,C
1005336,-8,C
1005336,-9,2
1005336,-10,5
1005336,-11,C
1005336,-12,C
1005336,-13,C
1005337,0,1
1005337,-1,C
1005337,-2,1
1005337,-3,C
1005337,-4,1
1005337,-5,C
1005337,-6,X
1005337,-7,C
1005337,-8,C
1005337,-9,C
1005338,0,2
1005338,-1,C
1005338,-2,0
1005338,-3,0
1005338,-4,1
1005338,-5,X
1005338,-6,C
1005338,-7,X
1005338,-8,C
1005338,-9,0
1005338,-10,X
1005338,-11,C
1005338,-12,0
1005338,-13,X
1005338,-14,C
1005338,-15,4
1005338,-16,X
1005338,-17,X
